Unnamed: 0,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,ft.1,hn,bf,dk,times_not_out,hs,bta,btsr,country_id,target_value,target_id,is_home,current_age,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,freq,target_value_binary,stratify_col
17000,938959,2020-10-30 07:00:00,9,7,1001,2.0,2,0,1,0,0,0,1,0,16,0.0,0.0,7361.0,6,7,36,34.0,705.0,65.0,5.0,5.0,5.0,0.0,919.0,1.0,0.0,72.0,20.73,76.71,7,7.0,4,False,20.167123287671235,3,3.0,98.0,13.0,0.0,1.0,0.0,107.0,0.0,0.0,55.0,32.66,91.58,3,3.0,98.0,13.0,0.0,1.0,0.0,107.0,0.0,0.0,55.0,32.66,91.58,4.0,4.0,154.0,18.0,1.0,2.0,0.0,170.0,0.0,0.0,56.0,38.5,90.58,619,0,938959_4
24272,214696,2010-07-20 09:45:00,15,0,600,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,10019.0,1,25,41,40.0,1102.0,105.0,6.0,10.0,10.0,0.0,1615.0,2.0,3.0,98.0,29.78,68.23,30,7.0,4,False,27.44931506849315,2,2.0,95.0,7.0,4.0,1.0,0.0,117.0,0.0,0.0,67.0,47.5,81.19,1,1.0,67.0,7.0,3.0,1.0,0.0,54.0,0.0,0.0,67.0,67.0,124.07,15.0,15.0,291.0,29.0,5.0,2.0,0.0,436.0,0.0,1.0,84.0,20.78,66.74,619,0,214696_4
42958,348148,2018-09-23 11:30:00,7,0,2439,2.0,1,1,1,0,0,0,1,0,21,0.0,0.0,8952.0,8,6,37,28.0,406.0,27.0,11.0,1.0,1.0,0.0,458.0,0.0,6.0,53.0,18.45,88.64,27,0.0,2,False,24.526027397260275,3,2.0,19.0,1.0,0.0,0.0,0.0,30.0,0.0,1.0,15.0,19.0,63.33,6,5.0,56.0,1.0,2.0,0.0,0.0,67.0,0.0,2.0,19.0,18.66,83.58,10.0,10.0,123.0,4.0,5.0,0.0,0.0,152.0,0.0,2.0,30.0,15.37,80.92,17856,0,348148_2
16620,388802,2015-01-31 01:00:00,5,5,1166,2.0,2,0,1,0,0,0,1,9,6,0.0,0.0,8339.0,3,7,141,128.0,3948.0,333.0,53.0,23.0,23.0,7.0,4633.0,10.0,14.0,145.0,34.63,85.21,5,5.0,4,True,22.846575342465755,24,22.0,580.0,47.0,1.0,4.0,0.0,684.0,0.0,2.0,98.0,29.0,84.79,60,52.0,1545.0,135.0,28.0,5.0,4.0,1685.0,5.0,7.0,145.0,34.33,91.69,4.0,4.0,88.0,11.0,0.0,0.0,0.0,123.0,0.0,0.0,42.0,22.0,71.54,1048,0,388802_4
6285,516561,2018-02-11 10:30:00,40,0,848,2.0,2,1,1,0,0,0,1,1,16,0.0,0.0,10921.0,10,9,82,56.0,513.0,40.0,21.0,0.0,0.0,0.0,664.0,7.0,27.0,47.0,17.68,77.25,27,6.0,6,False,29.92054794520548,22,16.0,212.0,16.0,13.0,0.0,0.0,219.0,0.0,11.0,47.0,42.4,96.8,23,15.0,160.0,10.0,9.0,0.0,0.0,229.0,0.0,8.0,47.0,22.85,69.86,25.0,25.0,252.0,19.0,12.0,0.0,0.0,283.0,2.0,16.0,47.0,28.0,89.04,783,0,516561_6
2240,298438,2019-05-17 12:00:00,1,1,34,2.0,2,0,1,0,0,0,1,6,16,0.0,0.0,10527.0,1,7,116,110.0,4271.0,511.0,81.0,21.0,21.0,12.0,4047.0,11.0,3.0,180.0,39.91,105.53,1,4.0,6,True,28.84109589041096,13,13.0,629.0,64.0,15.0,5.0,2.0,608.0,2.0,0.0,114.0,48.38,103.45,62,59.0,2359.0,269.0,49.0,14.0,6.0,2182.0,7.0,2.0,162.0,41.38,108.11,110.0,110.0,4271.0,511.0,81.0,21.0,12.0,4047.0,11.0,3.0,180.0,39.91,105.53,1444,0,298438_6
23384,11728,2007-10-10 09:00:00,1,8,1004,2.0,2,0,1,0,0,0,1,6,6,6.02,0.0,8324.0,1,8,92,92.0,3204.0,363.0,10.0,19.0,19.0,5.0,4154.0,7.0,4.0,137.0,36.4,77.13,8,6.0,4,False,22.805479452054797,23,23.0,809.0,85.0,1.0,4.0,1.0,1085.0,1.0,2.0,119.0,38.52,74.56,11,11.0,274.0,26.0,1.0,1.0,0.0,446.0,1.0,0.0,80.0,24.9,61.43,86.0,86.0,2998.0,336.0,10.0,18.0,5.0,3913.0,7.0,4.0,137.0,36.56,76.61,783,0,11728_4
33757,489889,2019-07-06 12:30:00,2,0,75,2.0,2,1,1,0,0,0,1,1,16,1.92,0.0,9555.0,8,3,83,54.0,456.0,35.0,11.0,0.0,0.0,0.0,545.0,8.0,19.0,37.0,13.02,83.66,1,9.0,1,False,26.17808219178082,12,11.0,83.0,9.0,0.0,0.0,0.0,119.0,1.0,4.0,22.0,11.85,69.74,22,14.0,88.0,5.0,1.0,0.0,0.0,115.0,1.0,2.0,23.0,7.33,76.52,27.0,27.0,238.0,13.0,9.0,0.0,0.0,285.0,3.0,11.0,37.0,14.87,83.5,446,0,489889_1
38950,274926,2011-06-16 14:00:00,4,4,200,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,7733.0,2,6,14,14.0,394.0,43.0,3.0,1.0,1.0,1.0,612.0,2.0,1.0,113.0,30.3,64.37,4,17.0,1,True,21.186301369863013,3,3.0,34.0,4.0,0.0,0.0,0.0,67.0,1.0,0.0,17.0,11.33,50.74,8,8.0,231.0,29.0,1.0,1.0,0.0,379.0,0.0,0.0,50.0,28.87,60.94,12.0,12.0,355.0,37.0,3.0,1.0,1.0,565.0,2.0,1.0,113.0,32.27,62.83,217,0,274926_1
18869,25446,2017-11-25 06:00:00,30,0,2439,2.0,1,1,1,0,0,0,1,7,16,5.11,0.0,12278.0,2,20,89,87.0,3192.0,412.0,40.0,21.0,21.0,5.0,3875.0,8.0,5.0,156.0,38.92,82.37,27,7.0,4,False,33.63835616438356,10,10.0,512.0,60.0,7.0,5.0,0.0,675.0,0.0,0.0,96.0,51.2,75.85,19,18.0,674.0,87.0,6.0,4.0,1.0,836.0,1.0,0.0,133.0,37.44,80.62,35.0,35.0,1667.0,199.0,24.0,15.0,2.0,2033.0,1.0,3.0,109.0,52.09,81.99,619,0,25446_4
12888,35280,2008-08-29 09:00:00,6,8,1004,2.0,2,0,1,0,1,0,1,1,16,0.0,0.0,8302.0,9,8,58,20.0,104.0,5.0,1.0,0.0,0.0,0.0,242.0,3.0,10.0,23.0,10.4,42.97,8,0.0,6,False,22.745205479452054,8,4.0,32.0,3.0,0.0,0.0,0.0,46.0,1.0,2.0,19.0,16.0,69.56,4,2.0,23.0,2.0,0.0,0.0,0.0,38.0,0.0,1.0,19.0,23.0,60.52,6.0,6.0,34.0,2.0,0.0,0.0,0.0,81.0,1.0,1.0,19.0,6.8,41.97,17856,0,35280_6
27418,56031,2006-12-03 07:30:00,25,25,1925,2.0,2,0,1,0,0,0,1,3,6,0.0,0.0,7088.0,2,9,18,16.0,276.0,24.0,0.0,1.0,1.0,0.0,642.0,1.0,0.0,54.0,17.25,42.99,25,4.0,4,True,19.41917808219178,13,11.0,249.0,24.0,0.0,1.0,0.0,551.0,0.0,0.0,54.0,22.63,45.19,10,10.0,233.0,22.0,0.0,1.0,0.0,533.0,0.0,0.0,54.0,23.3,43.71,13.0,13.0,246.0,23.0,0.0,1.0,0.0,585.0,1.0,0.0,54.0,18.92,42.05,1444,0,56031_4
39381,55698,2012-02-09 01:00:00,9,5,453,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,13025.0,9,5,102,59.0,406.0,31.0,5.0,0.0,0.0,0.0,701.0,10.0,17.0,46.0,9.66,57.91,5,14.0,1,False,35.68493150684932,7,6.0,58.0,6.0,1.0,0.0,0.0,75.0,0.0,3.0,26.0,19.33,77.33,3,3.0,40.0,5.0,1.0,0.0,0.0,47.0,0.0,2.0,26.0,40.0,85.1,19.0,19.0,178.0,13.0,4.0,0.0,0.0,285.0,4.0,3.0,46.0,11.12,62.45,266,0,55698_1
47264,440963,2019-06-08 12:30:00,40,0,147,2.0,2,1,1,0,0,0,1,1,18,0.0,0.0,9686.0,10,5,27,17.0,80.0,9.0,3.0,0.0,0.0,0.0,107.0,3.0,10.0,16.0,11.42,74.76,1,3.0,2,False,26.53698630136986,1,1.0,14.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,14.0,140.0,3,3.0,14.0,3.0,0.0,0.0,0.0,12.0,1.0,1.0,14.0,7.0,116.66,12.0,12.0,59.0,6.0,2.0,0.0,0.0,81.0,2.0,8.0,16.0,14.75,72.83,2278,0,440963_2
33154,372116,2021-04-07 08:00:00,3,3,902,2.0,1,0,1,0,0,0,1,5,16,0.0,0.0,11283.0,4,7,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,20.0,1,True,30.912328767123288,4,4.0,141.0,15.0,1.0,1.0,0.0,156.0,0.0,0.0,92.0,35.25,90.38,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,3.0,3.0,59.0,5.0,1.0,0.0,0.0,86.0,0.0,0.0,37.0,19.66,68.6,171,1,372116_1
31080,307808,2018-01-23 05:30:00,27,27,2569,2.0,1,0,1,0,0,0,1,7,6,0.0,0.0,10700.0,1,30,81,75.0,1504.0,123.0,26.0,7.0,7.0,1.0,2366.0,8.0,5.0,109.0,21.48,63.56,27,2.0,1,True,29.315068493150687,12,11.0,223.0,22.0,5.0,1.0,0.0,316.0,1.0,1.0,65.0,22.3,70.56,34,30.0,723.0,64.0,9.0,3.0,1.0,1137.0,2.0,2.0,109.0,25.82,63.58,15.0,15.0,531.0,51.0,13.0,1.0,1.0,675.0,0.0,0.0,109.0,35.4,78.66,3828,0,307808_1
47070,40618,2016-10-02 08:00:00,3,3,508,2.0,1,0,1,0,0,0,1,1,3,0.0,0.0,13704.0,11,2,107,36.0,157.0,21.0,1.0,0.0,0.0,0.0,225.0,6.0,16.0,29.0,7.85,69.77,3,1.0,2,True,37.54520547945206,17,5.0,41.0,6.0,0.0,0.0,0.0,47.0,1.0,1.0,22.0,10.25,87.23,41,9.0,25.0,4.0,0.0,0.0,0.0,45.0,1.0,3.0,8.0,4.16,55.55,28.0,28.0,127.0,19.0,0.0,0.0,0.0,175.0,3.0,15.0,29.0,9.76,72.57,7055,0,40618_2
41437,38261,2009-04-01 07:30:00,15,0,1367,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,13094.0,1,26,19,19.0,481.0,81.0,6.0,0.0,0.0,1.0,411.0,3.0,0.0,104.0,25.31,117.03,3,10.0,1,False,35.87397260273973,3,3.0,17.0,3.0,0.0,0.0,0.0,23.0,1.0,0.0,10.0,5.66,73.91,2,2.0,45.0,9.0,0.0,0.0,0.0,43.0,0.0,0.0,35.0,22.5,104.65,6.0,6.0,94.0,17.0,1.0,0.0,0.0,101.0,2.0,0.0,35.0,15.66,93.06,392,0,38261_1
24602,56054,2009-07-31 13:30:00,25,4,576,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,8248.0,8,4,59,51.0,975.0,84.0,13.0,5.0,5.0,0.0,1473.0,5.0,15.0,84.0,27.08,66.19,4,3.0,4,False,22.5972602739726,11,10.0,179.0,18.0,1.0,2.0,0.0,258.0,1.0,3.0,52.0,25.57,69.37,3,3.0,36.0,3.0,1.0,0.0,0.0,37.0,0.0,2.0,26.0,36.0,97.29,26.0,26.0,440.0,33.0,10.0,1.0,0.0,681.0,1.0,9.0,73.0,25.88,64.61,2278,0,56054_4
38626,35263,2011-11-29 09:00:00,6,6,442,2.0,2,0,1,0,0,0,1,7,16,0.0,0.0,12093.0,2,4,251,245.0,8273.0,1132.0,136.0,38.0,38.0,15.0,7929.0,14.0,9.0,219.0,35.05,104.33,6,20.0,1,True,33.131506849315066,27,27.0,836.0,106.0,15.0,3.0,2.0,815.0,2.0,2.0,219.0,33.44,102.57,90,87.0,3045.0,424.0,49.0,14.0,5.0,2853.0,4.0,2.0,219.0,35.82,106.72,88.0,88.0,3522.0,475.0,62.0,18.0,8.0,3314.0,4.0,6.0,219.0,42.95,106.27,171,1,35263_1
17674,332980,2014-11-08 00:00:00,20,0,2177,2.0,1,1,1,0,0,0,1,0,6,0.0,0.0,8243.0,7,19,49,49.0,1128.0,94.0,12.0,7.0,7.0,1.0,1674.0,1.0,1.0,109.0,23.5,67.38,2,8.0,4,False,22.583561643835612,3,3.0,82.0,10.0,1.0,1.0,0.0,100.0,1.0,1.0,61.0,41.0,82.0,2,2.0,61.0,8.0,0.0,1.0,0.0,68.0,1.0,1.0,61.0,61.0,89.7,4.0,4.0,76.0,9.0,0.0,1.0,0.0,103.0,1.0,1.0,61.0,25.33,73.78,541,0,332980_4
18867,25446,2009-04-19 07:30:00,30,0,311,2.0,1,1,1,0,0,0,1,7,16,5.11,0.0,9136.0,3,40,89,87.0,3192.0,412.0,40.0,21.0,21.0,5.0,3875.0,8.0,5.0,156.0,38.92,82.37,3,8.0,4,False,25.03013698630137,10,9.0,344.0,49.0,3.0,1.0,1.0,410.0,1.0,0.0,133.0,38.22,83.9,3,3.0,81.0,14.0,1.0,0.0,0.0,105.0,0.0,0.0,44.0,27.0,77.14,6.0,6.0,135.0,22.0,1.0,1.0,0.0,184.0,1.0,0.0,51.0,22.5,73.36,541,0,25446_4
8776,51248,2008-04-10 13:30:00,4,4,208,2.0,1,0,1,0,0,0,1,1,6,6.07,0.0,9759.0,10,8,47,30.0,182.0,19.0,3.0,0.0,0.0,0.0,240.0,5.0,7.0,31.0,7.91,75.83,4,0.0,6,True,26.736986301369864,4,4.0,24.0,3.0,1.0,0.0,0.0,31.0,1.0,0.0,11.0,6.0,77.41,23,12.0,65.0,6.0,0.0,0.0,0.0,88.0,4.0,1.0,23.0,5.9,73.86,18.0,18.0,113.0,12.0,1.0,0.0,0.0,138.0,4.0,3.0,23.0,7.53,81.88,17856,0,51248_6
22018,24289,2009-04-06 07:30:00,29,0,311,2.0,1,1,1,0,0,0,1,9,6,5.07,0.0,10011.0,4,17,103,101.0,2581.0,218.0,30.0,18.0,18.0,1.0,3638.0,3.0,9.0,109.0,28.05,70.94,3,5.0,4,False,27.42739726027397,5,5.0,126.0,10.0,2.0,0.0,0.0,162.0,1.0,1.0,38.0,31.5,77.77,3,3.0,95.0,12.0,1.0,0.0,0.0,123.0,0.0,2.0,38.0,95.0,77.23,75.0,75.0,2154.0,184.0,21.0,17.0,0.0,2981.0,2.0,7.0,80.0,31.67,72.25,1048,0,24289_4
40829,14020,2008-08-12 09:45:00,30,30,1838,2.0,1,0,1,0,0,0,1,5,6,0.0,0.0,12384.0,1,26,38,38.0,1231.0,95.0,11.0,7.0,7.0,2.0,1847.0,1.0,3.0,119.0,35.17,66.64,30,9.0,1,True,33.92876712328767,5,5.0,117.0,6.0,2.0,1.0,0.0,148.0,1.0,1.0,58.0,29.25,79.05,15,15.0,659.0,49.0,6.0,3.0,2.0,1047.0,0.0,0.0,119.0,43.93,62.94,15.0,15.0,551.0,44.0,5.0,2.0,2.0,867.0,0.0,0.0,119.0,36.73,63.55,446,0,14020_1
30834,974087,2022-02-25 05:00:00,40,25,1931,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,7394.0,7,25,32,32.0,1182.0,107.0,44.0,4.0,4.0,5.0,1349.0,1.0,1.0,151.0,38.12,87.62,25,7.0,1,False,20.257534246575343,8,8.0,341.0,28.0,13.0,0.0,2.0,402.0,0.0,1.0,145.0,48.71,84.82,6,6.0,293.0,24.0,12.0,0.0,2.0,333.0,0.0,1.0,145.0,58.6,87.98,1.0,1.0,7.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,41.17,619,0,974087_1
41661,43121,2018-01-21 05:30:00,27,27,2569,2.0,1,0,1,0,0,0,1,7,16,0.0,0.0,14192.0,6,30,40,40.0,1219.0,122.0,22.0,11.0,11.0,1.0,1477.0,2.0,1.0,106.0,31.25,82.53,27,8.0,1,True,38.88219178082192,7,7.0,105.0,6.0,3.0,1.0,0.0,149.0,0.0,0.0,63.0,15.0,70.46,18,18.0,500.0,54.0,6.0,5.0,0.0,611.0,1.0,1.0,87.0,29.41,81.83,8.0,8.0,343.0,36.0,5.0,2.0,1.0,324.0,0.0,1.0,106.0,49.0,105.86,541,0,43121_1
20930,44828,2012-03-03 01:00:00,3,5,283,2.0,2,0,1,0,0,0,1,5,16,5.11,0.0,10095.0,4,5,143,136.0,5507.0,495.0,66.0,35.0,35.0,12.0,6215.0,3.0,20.0,185.0,47.47,88.6,5,1.0,4,False,27.65753424657534,16,16.0,592.0,56.0,5.0,6.0,0.0,749.0,0.0,2.0,82.0,42.28,79.03,13,13.0,506.0,47.0,6.0,5.0,0.0,634.0,0.0,2.0,82.0,46.0,79.81,25.0,25.0,820.0,82.0,10.0,5.0,1.0,922.0,0.0,6.0,125.0,43.15,88.93,7055,0,44828_4
18575,25490,2010-08-17 09:45:00,30,30,1838,2.0,1,0,1,0,0,0,1,7,16,0.0,0.0,8537.0,5,40,112,106.0,2928.0,198.0,65.0,18.0,18.0,4.0,3928.0,5.0,12.0,127.0,31.14,74.54,30,5.0,4,True,23.389041095890413,12,11.0,308.0,26.0,1.0,3.0,0.0,460.0,0.0,0.0,67.0,28.0,66.95,35,33.0,580.0,41.0,19.0,3.0,0.0,709.0,2.0,5.0,81.0,20.71,81.8,25.0,25.0,704.0,50.0,14.0,4.0,1.0,973.0,1.0,3.0,101.0,32.0,72.35,1048,0,25490_4
38339,333066,2016-09-30 11:00:00,4,0,848,2.0,2,1,1,0,1,0,1,9,16,0.0,0.0,10121.0,1,7,58,58.0,1537.0,172.0,44.0,7.0,7.0,2.0,1803.0,9.0,0.0,130.0,26.5,85.24,27,20.0,1,False,27.72876712328767,8,8.0,143.0,16.0,2.0,0.0,0.0,220.0,1.0,0.0,43.0,17.87,65.0,5,5.0,112.0,13.0,5.0,1.0,0.0,105.0,0.0,0.0,63.0,22.4,106.66,25.0,25.0,637.0,60.0,17.0,1.0,2.0,779.0,3.0,0.0,130.0,25.48,81.77,171,1,333066_1
22809,38699,2019-02-13 01:00:00,5,5,453,2.0,2,0,1,0,0,0,1,5,16,0.0,0.0,12760.0,4,25,236,220.0,8607.0,713.0,147.0,51.0,51.0,21.0,10330.0,9.0,39.0,181.0,47.55,83.32,5,6.0,4,True,34.95890410958904,25,24.0,1010.0,80.0,24.0,8.0,2.0,1183.0,0.0,6.0,107.0,56.11,85.37,110,102.0,4104.0,371.0,58.0,22.0,12.0,4741.0,3.0,25.0,181.0,53.29,86.56,182.0,182.0,7690.0,623.0,127.0,46.0,19.0,9224.0,5.0,32.0,181.0,51.26,83.36,783,0,38699_4
33366,300628,2012-07-24 09:00:00,8,8,2502,2.0,2,0,1,0,0,0,1,9,16,5.09,0.0,8284.0,3,6,157,142.0,3854.0,262.0,43.0,24.0,24.0,4.0,5191.0,11.0,21.0,111.0,31.85,74.24,8,6.0,1,True,22.695890410958903,19,17.0,445.0,30.0,7.0,2.0,1.0,612.0,2.0,2.0,111.0,29.66,72.71,58,51.0,1318.0,100.0,8.0,7.0,1.0,1735.0,4.0,8.0,102.0,30.65,75.96,20.0,20.0,485.0,41.0,10.0,1.0,2.0,633.0,2.0,4.0,111.0,30.31,76.61,783,0,300628_1
30327,1195672,2022-01-25 07:00:00,15,0,2927,2.0,1,1,1,0,0,0,1,1,16,1.85,0.0,6833.0,7,40,31,24.0,154.0,8.0,7.0,0.0,0.0,0.0,222.0,3.0,6.0,23.0,8.55,69.36,187,4.0,1,False,18.72054794520548,1,1.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,50.0,1,1.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,50.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,50.0,1444,0,1195672_1
35825,290462,2019-07-04 09:45:00,9,29,1409,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,10909.0,2,29,47,47.0,955.0,93.0,24.0,3.0,3.0,1.0,1190.0,4.0,0.0,112.0,20.31,80.25,29,4.0,1,False,29.887671232876716,4,4.0,40.0,3.0,1.0,0.0,0.0,71.0,0.0,0.0,14.0,10.0,56.33,2,2.0,18.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,14.0,9.0,51.42,21.0,21.0,411.0,45.0,11.0,0.0,1.0,454.0,3.0,0.0,112.0,19.57,90.52,1444,0,290462_1
35646,55608,2009-01-12 03:00:00,9,0,2025,2.0,1,1,1,0,0,0,1,7,16,0.0,0.0,9288.0,1,8,209,208.0,5658.0,585.0,86.0,34.0,34.0,5.0,7728.0,15.0,4.0,178.0,27.73,73.21,25,3.0,1,False,25.446575342465756,18,18.0,596.0,75.0,5.0,4.0,1.0,768.0,0.0,0.0,111.0,33.11,77.6,33,33.0,662.0,83.0,7.0,4.0,0.0,960.0,1.0,0.0,84.0,20.06,68.95,87.0,87.0,2702.0,328.0,42.0,17.0,3.0,3403.0,7.0,2.0,178.0,31.78,79.4,2278,0,55608_1
30711,25913,2010-07-01 09:00:00,40,0,2536,2.0,1,1,1,0,0,0,1,0,16,0.0,0.0,9312.0,6,17,153,135.0,3194.0,208.0,98.0,16.0,16.0,1.0,3722.0,6.0,15.0,116.0,26.61,85.81,15,15.0,1,False,25.51232876712329,5,5.0,190.0,8.0,12.0,2.0,0.0,164.0,0.0,1.0,62.0,47.5,115.85,8,7.0,111.0,7.0,4.0,0.0,0.0,125.0,0.0,3.0,47.0,27.75,88.8,56.0,56.0,1145.0,74.0,40.0,4.0,0.0,1344.0,3.0,6.0,77.0,22.9,85.19,227,0,25913_1
41713,1125867,2018-03-15 07:30:00,27,0,261,2.0,1,1,1,0,0,0,1,5,16,0.0,0.0,12853.0,7,30,9,9.0,191.0,12.0,7.0,1.0,1.0,0.0,252.0,0.0,1.0,59.0,23.87,75.79,9,5.0,1,False,35.21369863013699,2,2.0,18.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,13.0,9.0,42.85,4,4.0,59.0,2.0,2.0,0.0,0.0,112.0,0.0,0.0,36.0,14.75,52.67,5.0,5.0,118.0,7.0,6.0,1.0,0.0,145.0,0.0,1.0,59.0,29.5,81.37,1048,0,1125867_1
19995,51880,2008-11-16 11:00:00,4,0,1965,2.0,2,1,1,0,0,0,1,0,6,0.0,0.0,10649.0,1,7,301,294.0,10480.0,1128.0,331.0,54.0,54.0,25.0,12019.0,25.0,17.0,215.0,37.83,87.19,27,5.0,4,False,29.175342465753424,35,35.0,994.0,110.0,22.0,4.0,3.0,1143.0,5.0,0.0,124.0,28.4,86.96,8,8.0,395.0,41.0,14.0,2.0,2.0,425.0,1.0,0.0,122.0,49.37,92.94,213.0,213.0,7791.0,811.0,255.0,39.0,20.0,8967.0,20.0,11.0,162.0,38.56,86.88,1048,0,51880_4
26679,20123,2007-10-13 09:00:00,1,8,1004,2.0,2,0,1,0,0,0,1,3,16,6.01,0.0,10583.0,6,8,71,66.0,1834.0,144.0,26.0,12.0,12.0,1.0,2331.0,6.0,6.0,107.0,30.56,78.67,8,0.0,4,False,28.994520547945207,7,7.0,204.0,13.0,1.0,1.0,0.0,314.0,0.0,0.0,82.0,29.14,64.96,7,7.0,180.0,12.0,0.0,1.0,0.0,252.0,0.0,0.0,82.0,25.71,71.42,22.0,22.0,618.0,42.0,10.0,3.0,1.0,727.0,2.0,3.0,107.0,32.52,85.0,17856,0,20123_4
22832,38699,2013-05-31 09:45:00,5,1,10,2.0,1,0,1,0,0,0,1,5,16,0.0,0.0,10676.0,4,1,236,220.0,8607.0,713.0,147.0,51.0,51.0,21.0,10330.0,9.0,39.0,181.0,47.55,83.32,1,9.0,4,False,29.24931506849315,35,34.0,1424.0,125.0,21.0,5.0,5.0,1710.0,1.0,5.0,181.0,49.1,83.27,29,28.0,1133.0,97.0,12.0,8.0,2.0,1418.0,1.0,2.0,119.0,43.57,79.9,182.0,182.0,7690.0,623.0,127.0,46.0,19.0,9224.0,5.0,32.0,181.0,51.26,83.36,446,0,38699_4
47341,259551,2013-06-07 09:30:00,7,0,45,2.0,1,1,1,0,0,0,1,1,4,0.0,0.0,8566.0,10,4,76,31.0,68.0,4.0,1.0,0.0,0.0,0.0,127.0,6.0,17.0,25.0,4.85,53.54,1,0.0,2,False,23.46849315068493,11,3.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1.0,1.0,11.11,9,4.0,4.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,4.0,1.33,18.18,12.0,12.0,46.0,3.0,1.0,0.0,0.0,80.0,4.0,3.0,25.0,5.11,57.5,17856,0,259551_2
14146,303423,2015-01-10 10:00:00,29,0,2439,2.0,2,1,1,0,0,0,1,3,16,0.0,0.0,8779.0,7,40,103,98.0,2921.0,284.0,35.0,15.0,15.0,8.0,3892.0,6.0,7.0,145.0,32.09,75.05,27,3.0,4,False,24.052054794520547,23,22.0,619.0,55.0,9.0,4.0,1.0,828.0,2.0,3.0,145.0,32.57,74.75,18,17.0,466.0,54.0,2.0,3.0,1.0,572.0,2.0,2.0,102.0,31.06,81.46,3.0,3.0,68.0,6.0,0.0,0.0,0.0,100.0,0.0,1.0,31.0,34.0,68.0,2278,0,303423_4
45928,1209110,2022-03-18 05:30:00,27,27,2439,2.0,1,0,1,0,0,0,1,5,12,0.0,0.0,10929.0,7,32,37,34.0,817.0,58.0,19.0,3.0,3.0,0.0,1119.0,2.0,1.0,63.0,24.75,73.01,27,4.0,2,True,29.942465753424656,7,7.0,116.0,7.0,3.0,0.0,0.0,179.0,0.0,0.0,29.0,16.57,64.8,13,12.0,350.0,23.0,6.0,2.0,0.0,518.0,0.0,1.0,63.0,31.81,67.56,8.0,8.0,207.0,12.0,6.0,1.0,0.0,302.0,0.0,0.0,62.0,25.87,68.54,1444,0,1209110_2
41901,595004,2021-07-13 09:45:00,3,29,974,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,8828.0,5,29,12,10.0,371.0,25.0,10.0,4.0,4.0,0.0,439.0,0.0,1.0,95.0,41.22,84.51,29,13.0,1,False,24.186301369863013,3,1.0,13.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,13.0,81.25,3,1.0,13.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,13.0,81.25,3.0,3.0,87.0,4.0,3.0,1.0,0.0,89.0,0.0,0.0,62.0,29.0,97.75,268,0,595004_1
