Unnamed: 0,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,ft.1,hn,bf,dk,times_not_out,hs,bta,btsr,country_id,target_value,target_id,is_home,current_age,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,freq,target_value_binary,stratify_col
34478,42657,2007-02-04 08:00:00,7,3,902,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,9134.0,7,3,287,258.0,7534.0,603.0,113.0,44.0,44.0,9.0,9199.0,15.0,40.0,143.0,34.55,81.9,3,52.0,1,False,25.024657534246572,31,29.0,776.0,54.0,16.0,3.0,0.0,1013.0,1.0,7.0,82.0,35.27,76.6,19,17.0,535.0,45.0,6.0,1.0,1.0,693.0,0.0,4.0,128.0,41.15,77.2,14.0,14.0,271.0,22.0,3.0,1.0,0.0,399.0,1.0,5.0,52.0,30.11,67.91,39,1,42657_1
39814,56093,2009-01-21 03:00:00,25,25,2025,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,7776.0,4,9,55,54.0,1308.0,102.0,8.0,8.0,8.0,0.0,2133.0,6.0,7.0,89.0,27.82,61.32,25,52.0,1,True,21.304109589041097,17,17.0,493.0,48.0,5.0,3.0,0.0,755.0,1.0,4.0,78.0,37.92,65.29,36,35.0,778.0,58.0,5.0,4.0,0.0,1383.0,4.0,6.0,89.0,26.82,56.25,38.0,38.0,992.0,86.0,6.0,7.0,0.0,1547.0,5.0,5.0,89.0,30.06,64.12,39,1,56093_1
39998,20387,2010-06-30 12:00:00,1,1,45,2.0,2,0,1,0,0,0,1,6,6,5.11,0.0,12173.0,1,2,127,126.0,4205.0,454.0,25.0,27.0,27.0,6.0,5195.0,9.0,8.0,158.0,35.63,80.94,1,37.0,1,True,33.35068493150685,36,36.0,979.0,104.0,4.0,8.0,0.0,1282.0,3.0,1.0,87.0,27.97,76.36,54,54.0,2235.0,250.0,16.0,14.0,4.0,2621.0,2.0,4.0,154.0,44.7,85.27,64.0,64.0,2422.0,271.0,18.0,18.0,4.0,2890.0,5.0,2.0,158.0,39.06,83.8,57,1,20387_1
39161,50710,2008-02-22 03:15:00,8,2,61,2.0,2,0,1,0,1,0,1,9,6,0.0,0.0,11075.0,3,2,404,380.0,14234.0,1385.0,88.0,93.0,93.0,25.0,18048.0,15.0,41.0,169.0,41.98,78.86,2,22.0,1,False,30.34246575342466,46,46.0,1813.0,170.0,10.0,12.0,2.0,2333.0,2.0,4.0,104.0,43.16,77.71,49,48.0,2083.0,195.0,13.0,11.0,5.0,2497.0,1.0,3.0,128.0,46.28,83.42,238.0,238.0,9747.0,954.0,70.0,66.0,18.0,12108.0,11.0,20.0,169.0,44.71,80.5,70,1,50710_1
38093,42639,2012-02-13 11:00:00,7,0,1965,2.0,2,1,1,0,0,0,1,0,16,0.0,0.0,11671.0,8,1,398,369.0,8064.0,730.0,351.0,39.0,39.0,6.0,6892.0,30.0,27.0,124.0,23.57,117.0,27,28.0,1,False,31.975342465753425,26,24.0,476.0,40.0,15.0,2.0,0.0,514.0,3.0,0.0,61.0,19.83,92.6,92,86.0,2018.0,167.0,86.0,14.0,1.0,1862.0,6.0,3.0,108.0,24.31,108.37,39.0,39.0,846.0,69.0,42.0,4.0,0.0,582.0,3.0,3.0,67.0,23.5,145.36,76,1,42639_1
28575,234675,2011-11-29 09:00:00,6,6,442,2.0,2,0,1,0,0,0,1,0,6,0.0,0.0,8393.0,7,4,192,129.0,2683.0,195.0,52.0,13.0,13.0,0.0,3179.0,6.0,46.0,87.0,32.32,84.39,6,38.0,1,True,22.994520547945207,32,24.0,299.0,23.0,1.0,0.0,0.0,388.0,1.0,9.0,39.0,19.93,77.06,74,51.0,955.0,70.0,17.0,2.0,0.0,1173.0,1.0,19.0,61.0,29.84,81.41,96.0,96.0,1936.0,149.0,33.0,8.0,0.0,2350.0,5.0,34.0,87.0,31.22,82.38,62,1,234675_1
38965,5939,2010-01-22 03:25:00,2,2,209,2.0,2,0,1,0,0,0,1,5,6,1.8,0.0,12659.0,6,7,185,157.0,5442.0,383.0,80.0,39.0,39.0,3.0,6243.0,3.0,44.0,109.0,48.15,87.16,2,35.0,1,True,34.68219178082192,10,10.0,427.0,29.0,5.0,4.0,0.0,485.0,0.0,2.0,67.0,53.37,88.04,74,65.0,2115.0,136.0,24.0,15.0,0.0,2458.0,2.0,20.0,85.0,47.0,86.04,63.0,63.0,1942.0,134.0,21.0,11.0,1.0,2201.0,2.0,15.0,109.0,40.45,88.23,57,1,5939_1
38355,52969,2009-03-20 13:30:00,4,4,1986,2.0,1,0,1,0,1,0,1,3,16,0.0,0.0,10497.0,3,1,181,169.0,5804.0,480.0,58.0,38.0,38.0,5.0,7663.0,8.0,33.0,120.0,42.67,75.74,4,57.0,1,True,28.75890410958904,20,20.0,631.0,60.0,5.0,4.0,1.0,778.0,2.0,3.0,104.0,37.11,81.1,84,80.0,2813.0,217.0,29.0,18.0,4.0,3747.0,2.0,15.0,120.0,43.27,75.07,82.0,82.0,2531.0,211.0,24.0,21.0,0.0,3586.0,6.0,10.0,98.0,35.15,70.58,34,1,52969_1
39674,55946,2008-11-09 08:00:00,25,3,311,2.0,1,0,1,0,0,0,1,7,6,0.0,0.0,7681.0,3,3,54,53.0,1196.0,118.0,7.0,6.0,6.0,1.0,1753.0,6.0,1.0,100.0,23.0,68.22,3,47.0,1,False,21.04383561643836,4,4.0,57.0,5.0,0.0,0.0,0.0,122.0,0.0,0.0,47.0,14.25,46.72,2,2.0,49.0,5.0,0.0,0.0,0.0,91.0,0.0,0.0,47.0,24.5,53.84,28.0,28.0,778.0,69.0,6.0,4.0,1.0,1086.0,1.0,1.0,100.0,28.81,71.63,38,1,55946_1
32281,299572,2015-10-11 07:30:00,9,9,260,2.0,1,0,1,0,0,0,1,4,16,0.0,0.0,10762.0,6,29,136,129.0,4089.0,338.0,102.0,21.0,21.0,7.0,4727.0,3.0,20.0,141.0,37.51,86.5,9,33.0,1,True,29.484931506849318,14,12.0,405.0,30.0,9.0,4.0,0.0,438.0,0.0,3.0,69.0,45.0,92.46,77,72.0,2535.0,207.0,58.0,11.0,6.0,2962.0,3.0,12.0,141.0,42.25,85.58,40.0,40.0,1100.0,80.0,26.0,10.0,0.0,1208.0,0.0,5.0,86.0,31.42,91.05,59,1,299572_1
32200,55870,2018-10-21 08:30:00,9,25,2025,2.0,2,0,1,0,0,0,1,5,6,0.0,0.0,11713.0,6,25,156,151.0,4986.0,447.0,57.0,35.0,35.0,8.0,5751.0,8.0,20.0,174.0,38.06,86.69,25,50.0,1,False,32.09041095890411,28,28.0,911.0,77.0,6.0,9.0,1.0,1165.0,1.0,5.0,129.0,39.6,78.19,18,18.0,617.0,51.0,4.0,5.0,1.0,841.0,1.0,2.0,129.0,38.56,73.36,17.0,17.0,554.0,39.0,6.0,5.0,0.0,631.0,1.0,4.0,96.0,42.61,87.79,38,1,55870_1
31348,604302,2022-02-11 08:00:00,4,6,840,2.0,2,0,1,0,0,0,1,9,6,0.0,0.0,9629.0,5,6,61,58.0,1983.0,157.0,80.0,11.0,11.0,3.0,2000.0,3.0,8.0,118.0,39.66,99.15,6,34.0,1,False,26.38082191780822,13,12.0,495.0,38.0,24.0,3.0,0.0,464.0,0.0,1.0,89.0,45.0,106.68,9,9.0,350.0,34.0,15.0,3.0,0.0,300.0,0.0,2.0,89.0,50.0,116.66,39.0,39.0,1503.0,121.0,61.0,8.0,3.0,1444.0,3.0,5.0,118.0,44.2,104.08,65,1,604302_1
30661,533956,2019-03-02 07:30:00,40,0,3416,2.0,2,1,1,0,0,0,1,0,16,0.0,0.0,9370.0,3,29,103,99.0,3481.0,300.0,38.0,25.0,25.0,5.0,4902.0,5.0,4.0,114.0,36.64,71.01,6,54.0,1,False,25.671232876712327,26,26.0,885.0,79.0,12.0,5.0,2.0,1245.0,1.0,2.0,108.0,36.87,71.08,19,19.0,687.0,61.0,11.0,6.0,1.0,922.0,1.0,2.0,108.0,40.41,74.51,87.0,87.0,2988.0,253.0,36.0,22.0,4.0,4243.0,5.0,3.0,114.0,35.57,70.42,40,1,533956_1
39061,49289,2012-02-17 03:20:00,8,2,132,2.0,2,0,1,0,1,0,1,3,16,0.0,0.0,12684.0,1,2,448,418.0,12650.0,1119.0,76.0,77.0,77.0,19.0,16020.0,28.0,39.0,144.0,33.37,78.96,2,61.0,1,False,34.75068493150685,56,54.0,1629.0,138.0,4.0,16.0,0.0,2088.0,4.0,5.0,86.0,33.24,78.01,59,56.0,1624.0,131.0,5.0,13.0,1.0,2006.0,2.0,4.0,120.0,31.23,80.95,24.0,24.0,915.0,99.0,6.0,6.0,1.0,1008.0,0.0,2.0,144.0,41.59,90.77,21,1,49289_1
40028,20387,2010-06-19 09:45:00,1,30,237,2.0,1,0,1,0,0,0,1,6,6,5.11,0.0,12162.0,1,30,127,126.0,4205.0,454.0,25.0,27.0,27.0,6.0,5195.0,9.0,8.0,158.0,35.63,80.94,30,61.0,1,False,33.32054794520548,1,1.0,61.0,12.0,0.0,1.0,0.0,43.0,0.0,0.0,61.0,61.0,141.86,1,1.0,61.0,12.0,0.0,1.0,0.0,43.0,0.0,0.0,61.0,61.0,141.86,64.0,64.0,2422.0,271.0,18.0,18.0,4.0,2890.0,5.0,2.0,158.0,39.06,83.8,21,1,20387_1
34311,320652,2012-08-25 14:00:00,40,0,848,2.0,2,1,1,0,0,0,1,5,16,0.0,0.0,9009.0,3,2,114,108.0,2424.0,163.0,65.0,12.0,12.0,1.0,3630.0,7.0,10.0,101.0,24.73,66.77,27,66.0,1,False,24.68219178082192,2,2.0,70.0,6.0,0.0,1.0,0.0,116.0,0.0,0.0,66.0,35.0,60.34,37,35.0,569.0,30.0,13.0,2.0,0.0,971.0,1.0,3.0,67.0,17.78,58.59,12.0,12.0,319.0,25.0,1.0,2.0,0.0,588.0,0.0,0.0,66.0,26.58,54.25,24,1,320652_1
36148,24289,2017-03-19 04:00:00,29,0,3203,2.0,1,1,1,0,0,0,1,9,6,5.07,0.0,12915.0,4,40,103,101.0,2581.0,218.0,30.0,18.0,18.0,1.0,3638.0,3.0,9.0,109.0,28.05,70.94,6,30.0,1,False,35.38356164383562,14,14.0,220.0,14.0,2.0,0.0,0.0,371.0,0.0,0.0,36.0,15.71,59.29,9,9.0,246.0,19.0,2.0,1.0,0.0,353.0,0.0,1.0,57.0,30.75,69.68,75.0,75.0,2154.0,184.0,21.0,17.0,0.0,2981.0,2.0,7.0,80.0,31.67,72.25,72,1,24289_1
39897,38407,2007-04-14 13:30:00,5,0,1131,2.0,1,1,1,0,0,0,1,0,16,5.1,0.0,11601.0,4,3,188,161.0,4483.0,353.0,68.0,28.0,28.0,4.0,5645.0,9.0,23.0,141.0,32.48,79.41,4,56.0,1,False,31.78356164383561,25,20.0,607.0,48.0,10.0,5.0,0.0,773.0,0.0,3.0,78.0,35.7,78.52,15,14.0,659.0,57.0,11.0,6.0,1.0,786.0,0.0,4.0,111.0,65.9,83.84,67.0,67.0,2098.0,170.0,33.0,13.0,3.0,2642.0,4.0,13.0,141.0,38.85,79.4,29,1,38407_1
39571,7133,2010-01-31 04:30:00,2,2,213,2.0,2,0,1,0,0,0,1,7,16,1.78,0.0,12827.0,3,7,375,365.0,13704.0,1231.0,162.0,82.0,82.0,30.0,17046.0,20.0,39.0,164.0,42.03,80.39,2,55.0,1,True,35.14246575342466,35,35.0,1107.0,108.0,7.0,8.0,1.0,1455.0,4.0,5.0,124.0,36.9,76.08,154,151.0,5521.0,440.0,53.0,32.0,14.0,6914.0,10.0,12.0,134.0,39.71,79.85,330.0,330.0,12662.0,1150.0,152.0,74.0,29.0,15683.0,16.0,32.0,164.0,42.48,80.73,27,1,7133_1
37312,55820,2010-10-15 12:30:00,9,3,949,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,9334.0,8,3,164,132.0,1406.0,88.0,17.0,4.0,4.0,0.0,2410.0,16.0,48.0,68.0,16.73,58.34,3,22.0,1,False,25.572602739726022,19,16.0,164.0,12.0,1.0,0.0,0.0,272.0,2.0,6.0,24.0,16.4,60.29,11,9.0,128.0,10.0,1.0,0.0,0.0,192.0,0.0,5.0,24.0,32.0,66.66,57.0,57.0,704.0,49.0,3.0,1.0,0.0,1323.0,7.0,15.0,52.0,16.76,53.21,70,1,55820_1
33070,379143,2019-06-15 12:30:00,3,0,644,2.0,2,1,1,0,1,0,1,9,6,0.0,0.0,9676.0,2,40,151,151.0,6607.0,758.0,112.0,30.0,30.0,20.0,6818.0,4.0,7.0,178.0,45.88,96.9,1,68.0,1,False,26.50958904109589,1,1.0,68.0,8.0,0.0,1.0,0.0,72.0,0.0,0.0,68.0,68.0,94.44,18,18.0,667.0,74.0,4.0,6.0,0.0,776.0,0.0,2.0,98.0,41.68,85.95,62.0,62.0,2242.0,257.0,32.0,12.0,5.0,2459.0,3.0,2.0,135.0,37.36,91.17,23,1,379143_1
34443,42657,2009-09-23 12:30:00,7,0,508,2.0,2,1,1,0,0,0,1,0,16,0.0,0.0,10096.0,3,4,287,258.0,7534.0,603.0,113.0,44.0,44.0,9.0,9199.0,15.0,40.0,143.0,34.55,81.9,3,23.0,1,False,27.660273972602734,27,24.0,803.0,62.0,14.0,6.0,2.0,994.0,2.0,5.0,111.0,42.26,80.78,19,17.0,535.0,45.0,6.0,1.0,1.0,693.0,0.0,4.0,128.0,41.15,77.2,37.0,37.0,1501.0,146.0,17.0,10.0,3.0,1854.0,1.0,1.0,143.0,41.69,80.96,75,1,42657_1
32797,56025,2012-12-08 08:30:00,25,25,2025,2.0,2,0,1,0,0,0,1,0,16,0.0,0.0,9804.0,5,4,227,197.0,5294.0,398.0,88.0,28.0,28.0,4.0,6908.0,9.0,51.0,128.0,36.26,76.63,25,48.0,1,True,26.86027397260274,27,21.0,636.0,42.0,16.0,5.0,0.0,784.0,1.0,11.0,67.0,63.6,81.12,111,92.0,2368.0,195.0,29.0,16.0,0.0,3095.0,6.0,23.0,82.0,34.31,76.51,24.0,24.0,739.0,59.0,19.0,5.0,0.0,893.0,1.0,5.0,80.0,38.89,82.75,36,1,56025_1
36083,24609,2011-03-18 04:00:00,29,0,292,2.0,1,1,1,0,0,0,1,9,16,5.1,0.0,9172.0,5,15,105,99.0,2072.0,180.0,21.0,12.0,12.0,1.0,2880.0,6.0,12.0,113.0,23.81,71.94,6,27.0,1,False,25.12876712328767,6,6.0,197.0,18.0,3.0,0.0,1.0,241.0,0.0,1.0,113.0,39.4,81.74,9,9.0,210.0,20.0,4.0,1.0,0.0,277.0,1.0,1.0,61.0,26.25,75.81,26.0,26.0,537.0,43.0,7.0,4.0,0.0,799.0,1.0,4.0,70.0,24.4,67.2,74,1,24609_1
35572,33335,2010-08-28 09:00:00,6,8,1434,2.0,2,0,1,0,0,0,1,5,6,0.0,0.0,8675.0,6,8,226,194.0,5615.0,476.0,120.0,36.0,36.0,5.0,6005.0,14.0,35.0,116.0,35.31,93.5,8,29.0,1,False,23.767123287671232,55,47.0,1282.0,100.0,24.0,9.0,1.0,1356.0,4.0,10.0,106.0,34.64,94.54,30,30.0,709.0,55.0,15.0,6.0,0.0,804.0,4.0,5.0,76.0,28.36,88.18,62.0,62.0,1707.0,144.0,36.0,9.0,1.0,1836.0,6.0,13.0,106.0,34.83,92.97,51,1,33335_1
32362,28235,2013-07-02 14:30:00,6,0,200,2.0,1,1,1,0,0,0,1,6,6,0.0,0.0,10071.0,2,8,167,164.0,6793.0,842.0,79.0,39.0,39.0,17.0,7436.0,5.0,10.0,143.0,44.11,91.35,4,24.0,1,False,27.59178082191781,19,19.0,1111.0,129.0,15.0,6.0,4.0,1144.0,1.0,3.0,132.0,69.43,97.11,20,19.0,571.0,62.0,8.0,6.0,0.0,711.0,0.0,0.0,97.0,30.05,80.3,141.0,141.0,6231.0,773.0,74.0,35.0,17.0,6666.0,4.0,9.0,143.0,47.2,93.47,86,1,28235_1
36366,419873,2012-03-31 06:00:00,40,0,848,2.0,1,1,1,0,0,0,1,9,16,5.03,0.0,9212.0,3,15,84,84.0,2727.0,323.0,55.0,14.0,14.0,6.0,3082.0,4.0,3.0,131.0,33.66,88.48,27,37.0,1,False,25.23835616438356,6,6.0,312.0,35.0,1.0,2.0,1.0,377.0,0.0,0.0,110.0,52.0,82.75,25,25.0,939.0,100.0,29.0,2.0,3.0,1054.0,1.0,2.0,131.0,40.82,89.08,18.0,18.0,556.0,66.0,8.0,2.0,2.0,626.0,1.0,1.0,118.0,32.7,88.81,57,1,419873_1
33089,379143,2019-01-25 11:00:00,3,3,902,2.0,2,0,1,0,1,0,1,9,6,0.0,0.0,9535.0,1,7,151,151.0,6607.0,758.0,112.0,30.0,30.0,20.0,6818.0,4.0,7.0,178.0,45.88,96.9,3,33.0,1,True,26.12328767123288,16,16.0,590.0,66.0,9.0,2.0,1.0,669.0,2.0,0.0,112.0,36.87,88.19,63,63.0,3219.0,365.0,67.0,13.0,11.0,3174.0,2.0,2.0,178.0,52.77,101.41,86.0,86.0,4281.0,494.0,79.0,18.0,15.0,4249.0,1.0,5.0,178.0,52.85,100.75,59,1,379143_1
37286,44936,2007-03-20 13:30:00,3,0,576,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,8432.0,2,30,228,218.0,9577.0,840.0,204.0,53.0,53.0,25.0,9473.0,7.0,39.0,176.0,53.5,101.09,4,62.0,1,False,23.101369863013694,1,1.0,62.0,9.0,2.0,1.0,0.0,45.0,0.0,0.0,62.0,62.0,137.77,23,22.0,823.0,72.0,17.0,4.0,2.0,867.0,4.0,1.0,146.0,39.19,94.92,20.0,20.0,533.0,73.0,9.0,4.0,0.0,643.0,3.0,2.0,92.0,29.61,82.89,29,1,44936_1
40099,51469,2007-01-24 09:00:00,4,6,442,2.0,2,0,1,0,0,0,1,3,6,0.0,0.0,11849.0,2,6,268,251.0,8778.0,722.0,85.0,59.0,59.0,11.0,12408.0,6.0,40.0,150.0,41.6,70.74,6,66.0,1,False,32.463013698630135,46,41.0,1319.0,132.0,13.0,10.0,2.0,1727.0,1.0,4.0,149.0,35.64,76.37,31,29.0,936.0,101.0,6.0,7.0,1.0,1298.0,1.0,5.0,149.0,39.0,72.11,66.0,66.0,2615.0,274.0,28.0,15.0,7.0,3715.0,3.0,9.0,150.0,45.87,70.39,24,1,51469_1
32822,56025,2009-07-31 13:30:00,25,4,576,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,8578.0,7,4,227,197.0,5294.0,398.0,88.0,28.0,28.0,4.0,6908.0,9.0,51.0,128.0,36.26,76.63,4,51.0,1,False,23.5013698630137,27,21.0,636.0,42.0,16.0,5.0,0.0,784.0,1.0,11.0,67.0,63.6,81.12,12,11.0,311.0,16.0,10.0,2.0,0.0,405.0,1.0,4.0,67.0,44.42,76.79,73.0,73.0,1663.0,111.0,23.0,8.0,0.0,2143.0,2.0,25.0,75.0,34.64,77.6,47,1,56025_1
33484,300631,2013-12-27 11:00:00,8,0,1965,2.0,2,1,1,0,0,0,1,9,6,5.06,0.0,8533.0,1,7,114,109.0,3182.0,352.0,50.0,16.0,16.0,6.0,3452.0,12.0,5.0,135.0,30.59,92.17,27,47.0,1,False,23.378082191780823,14,14.0,445.0,53.0,12.0,2.0,1.0,418.0,2.0,0.0,116.0,31.78,106.45,7,7.0,170.0,15.0,5.0,1.0,0.0,195.0,0.0,0.0,64.0,24.28,87.17,47.0,47.0,1412.0,144.0,36.0,7.0,3.0,1504.0,6.0,1.0,135.0,30.69,93.88,38,1,300631_1
36776,9062,2006-10-28 09:00:00,1,0,840,2.0,2,1,1,0,0,0,1,7,16,5.1,0.0,8966.0,2,4,161,157.0,5416.0,525.0,32.0,35.0,35.0,4.0,7019.0,6.0,14.0,141.0,37.87,77.16,6,50.0,1,False,24.56438356164384,7,7.0,341.0,32.0,1.0,3.0,1.0,434.0,0.0,0.0,126.0,48.71,78.57,20,20.0,710.0,75.0,4.0,4.0,1.0,926.0,0.0,1.0,113.0,37.36,76.67,56.0,56.0,2392.0,253.0,18.0,18.0,3.0,2942.0,0.0,4.0,141.0,46.0,81.3,38,1,9062_1
37324,55820,2010-12-06 03:00:00,9,25,2025,2.0,1,0,1,0,0,0,1,1,16,0.0,0.0,9386.0,7,25,164,132.0,1406.0,88.0,17.0,4.0,4.0,0.0,2410.0,16.0,48.0,68.0,16.73,58.34,25,67.0,1,False,25.715068493150685,42,35.0,350.0,21.0,6.0,1.0,0.0,637.0,4.0,6.0,67.0,12.06,54.94,20,18.0,262.0,15.0,6.0,1.0,0.0,501.0,0.0,2.0,67.0,16.37,52.29,9.0,9.0,259.0,15.0,8.0,3.0,0.0,318.0,0.0,4.0,68.0,51.8,81.44,23,1,55820_1
40090,51469,2009-03-20 13:30:00,4,4,1986,2.0,1,0,1,0,1,0,1,3,6,0.0,0.0,12635.0,4,1,268,251.0,8778.0,722.0,85.0,59.0,59.0,11.0,12408.0,6.0,40.0,150.0,41.6,70.74,4,46.0,1,True,34.61643835616438,25,23.0,908.0,86.0,9.0,5.0,2.0,1258.0,0.0,4.0,116.0,47.78,72.17,88,84.0,2926.0,231.0,36.0,20.0,5.0,4070.0,2.0,14.0,112.0,41.8,71.89,54.0,54.0,1694.0,121.0,15.0,10.0,2.0,2431.0,0.0,8.0,112.0,36.82,69.68,40,1,51469_1
39253,45789,2007-03-24 13:30:00,3,0,576,2.0,1,1,1,0,0,0,1,0,16,0.0,0.0,11482.0,3,2,328,314.0,11579.0,911.0,137.0,86.0,86.0,17.0,15885.0,17.0,53.0,139.0,44.36,72.89,4,48.0,1,False,31.457534246575342,50,50.0,1660.0,119.0,20.0,13.0,1.0,2278.0,1.0,2.0,104.0,34.58,72.87,26,25.0,1188.0,78.0,15.0,10.0,2.0,1516.0,0.0,5.0,128.0,59.4,78.36,200.0,200.0,7774.0,643.0,78.0,57.0,13.0,10542.0,11.0,30.0,139.0,45.72,73.74,36,1,45789_1
40787,44111,2007-06-26 09:45:00,3,0,1409,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,11162.0,6,6,295,221.0,4686.0,356.0,83.0,26.0,26.0,1.0,5528.0,16.0,57.0,147.0,28.57,84.76,29,23.0,1,False,30.58082191780822,33,22.0,558.0,41.0,4.0,3.0,0.0,755.0,1.0,5.0,68.0,32.82,73.9,4,4.0,91.0,6.0,1.0,1.0,0.0,97.0,0.0,3.0,55.0,91.0,93.81,98.0,98.0,2387.0,191.0,29.0,15.0,0.0,2890.0,6.0,18.0,78.0,29.83,82.59,75,1,44111_1
40722,8291,2010-11-05 03:20:00,2,2,132,2.0,2,0,1,0,1,0,1,5,16,1.87,0.0,9941.0,5,8,91,77.0,2072.0,145.0,45.0,11.0,11.0,2.0,2586.0,4.0,16.0,105.0,33.96,80.12,2,35.0,1,True,27.235616438356164,4,2.0,35.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,35.0,17.5,79.54,45,35.0,819.0,47.0,16.0,2.0,1.0,1053.0,2.0,6.0,105.0,28.24,77.77,30.0,30.0,905.0,61.0,20.0,4.0,1.0,1117.0,1.0,6.0,105.0,37.7,81.02,57,1,8291_1
34233,30045,2007-06-29 09:45:00,6,0,1409,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,8063.0,6,3,94,79.0,1752.0,176.0,15.0,9.0,9.0,0.0,2392.0,6.0,21.0,79.0,30.2,73.24,29,32.0,1,False,22.09041095890411,10,9.0,241.0,21.0,7.0,1.0,0.0,290.0,0.0,1.0,79.0,30.12,83.1,4,2.0,51.0,3.0,1.0,0.0,0.0,47.0,0.0,1.0,32.0,51.0,108.51,11.0,11.0,206.0,16.0,1.0,1.0,0.0,239.0,0.0,4.0,69.0,29.42,86.19,73,1,30045_1
33467,300631,2018-10-13 04:30:00,8,8,1434,2.0,1,0,1,0,1,0,1,9,6,5.06,0.0,10284.0,4,1,114,109.0,3182.0,352.0,50.0,16.0,16.0,6.0,3452.0,12.0,5.0,135.0,30.59,92.17,8,30.0,1,True,28.175342465753424,20,19.0,338.0,34.0,2.0,2.0,0.0,433.0,3.0,0.0,73.0,17.78,78.06,40,39.0,1276.0,146.0,22.0,8.0,2.0,1286.0,5.0,1.0,116.0,33.57,99.22,8.0,8.0,274.0,34.0,4.0,2.0,0.0,270.0,0.0,3.0,81.0,54.8,101.48,72,1,300631_1
40760,44111,2009-09-22 12:30:00,3,3,902,2.0,2,0,1,0,1,0,1,9,16,0.0,0.0,11981.0,6,8,295,221.0,4686.0,356.0,83.0,26.0,26.0,1.0,5528.0,16.0,57.0,147.0,28.57,84.76,3,26.0,1,True,32.824657534246576,35,31.0,598.0,43.0,9.0,4.0,0.0,740.0,2.0,5.0,70.0,23.0,80.81,135,97.0,2160.0,180.0,42.0,7.0,1.0,2388.0,6.0,26.0,147.0,30.42,90.45,98.0,98.0,2387.0,191.0,29.0,15.0,0.0,2890.0,6.0,18.0,78.0,29.83,82.59,68,1,44111_1
40881,24750,2009-10-13 07:30:00,26,9,260,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,9836.0,5,9,80,77.0,1501.0,140.0,5.0,7.0,7.0,0.0,2525.0,6.0,5.0,61.0,20.84,59.44,9,31.0,1,False,26.947945205479453,15,15.0,235.0,13.0,0.0,1.0,0.0,407.0,1.0,0.0,58.0,15.66,57.73,9,9.0,147.0,9.0,0.0,1.0,0.0,255.0,0.0,0.0,58.0,16.33,57.64,18.0,18.0,346.0,24.0,1.0,1.0,0.0,595.0,2.0,1.0,58.0,20.35,58.15,66,1,24750_1
31386,303427,2021-01-21 05:30:00,29,0,1965,2.0,1,1,1,0,0,0,1,4,16,0.0,0.0,11098.0,1,40,156,150.0,5623.0,605.0,136.0,28.0,28.0,14.0,6430.0,13.0,3.0,177.0,38.25,87.44,27,39.0,1,False,30.405479452054795,30,29.0,1367.0,129.0,37.0,10.0,3.0,1620.0,1.0,1.0,128.0,48.82,84.38,18,17.0,849.0,85.0,22.0,2.0,4.0,942.0,2.0,1.0,131.0,53.06,90.12,33.0,33.0,1786.0,180.0,46.0,7.0,7.0,2025.0,2.0,1.0,177.0,55.81,88.19,49,1,303427_1
38655,35263,2007-02-17 03:30:00,6,6,1896,2.0,1,0,1,0,0,0,1,7,16,0.0,0.0,10347.0,1,8,251,245.0,8273.0,1132.0,136.0,38.0,38.0,15.0,7929.0,14.0,9.0,219.0,35.05,104.33,6,46.0,1,True,28.34794520547945,55,52.0,1699.0,239.0,20.0,5.0,2.0,1542.0,4.0,3.0,146.0,34.67,110.18,90,87.0,3045.0,424.0,49.0,14.0,5.0,2853.0,4.0,2.0,219.0,35.82,106.72,124.0,124.0,3996.0,564.0,60.0,17.0,6.0,3865.0,9.0,0.0,175.0,32.22,103.38,40,1,35263_1
